Project_ID,Date,Region,State,Warehouse,Supplier,Material_Type,Project_Phase,Tower_Type,Substation_Type,Historical_Demand,Current_Inventory,Lead_Time_Days,Supplier_Risk,Commodity_Price,Transportation_Cost,Storage_Capacity,Production_Capacity,Project_Budget,Weather,Season,Quantity_Required
PG-PROJ-003,2022-06-01,NR,Uttar Pradesh,WH-NR-02,Skipper Limited,Insulator,Tower Erection,Angle,AIS (Air Insulated),,-150.0,,,110.62958012768858,50.88960685873675,3758,5267,119298,,Monsoon,352
PG-PROJ-EMER-003,2024-03-27,NER,Manipur,WH-NER-02,KEC International,Conductor,Planning,Tension,GIS (Gas Insulated),1589.0,1320.0,22.0,0.20848738542864856,128.14910221111236,110.72082431040108,5461,6191,206788,Normal,Summer,0
PG-PROJ-012,2022-08-10,NER,Assam,WH-NER-01,Kalpataru Power,Earthwire,Foundation,Suspension,GIS (Gas Insulated),92.0,98.0,39.0,0.1919697306888863,104.06784410110717,51.617650674149154,4938,3105,99220,Normal,Monsoon,85
PG-PROJ-010,2024-10-30,NR,Uttar Pradesh,WH-NR-02,Skipper Limited,Insulator,Planning,Tension,AIS (Air Insulated),376.0,401.0,35.0,0.2428884133712172,118.8070433594459,55.60169629222069,3758,5267,238768,Heavy Wind,Post-Monsoon,0
PG-PROJ-012,2021-06-02,NER,Assam,WH-NER-01,Skipper Limited,Insulator,Stringing,Angle,AIS (Air Insulated),179.0,710.0,65.0,0.45778591566478366,140.67615157463462,81.02946330698954,3807,5548,124025,Normal,Monsoon,418
PG-PROJ-004,2020-07-01,ER,West Bengal,WH-ER-01,Sterlite Power,Earthwire,Testing & Commissioning,Terminal,Hybrid,48.0,35.0,47.0,0.1907171916277945,96.67350963386653,67.55061485666424,6612,6791,113912,Rainy,Monsoon,33
PG-PROJ-001,2024-09-25,NR,Haryana,WH-NR-01,KEC International,Conductor,Testing & Commissioning,Angle,AIS (Air Insulated),418.0,332.0,48.0,0.18767225659798314,112.87000615113944,90.29600492091156,7820,3804,182714,Normal,Monsoon,498
PG-PROJ-010,2021-10-13,NR,Uttar Pradesh,WH-NR-02,Skipper Limited,Insulator,Tower Erection,Transposition,Hybrid,321.0,420.0,28.0,0.21114047633339636,100.90306999173588,43.38832009644643,3758,5267,238768,Normal,Post-Monsoon,332
PG-PROJ-023,2025-01-22,NER,Manipur,WH-NER-02,Skipper Limited,Insulator,Testing & Commissioning,Tension,Hybrid,936.0,664.0,35.0,0.222964954931451,130.02114777291027,83.21353457466257,6261,4275,138020,Normal,Winter,441
PG-PROJ-005,2021-07-21,NER,Assam,WH-NER-01,Skipper Limited,Insulator,Tower Erection,Transposition,GIS (Gas Insulated),89.0,71.0,47.0,0.23494839647606913,104.0125919341907,85.20711531248904,3807,5548,255959,Normal,Monsoon,103
PG-PROJ-010,2021-12-22,NR,Uttar Pradesh,WH-NR-02,Sterlite Power,Earthwire,Stringing,Suspension,GIS (Gas Insulated),143.0,371.0,45.0,0.1760704051364228,108.70043025001374,62.50274739375789,4793,6094,238768,Extreme Cold,Winter,395
PG-PROJ-EMER-005,2024-06-19,WR,Maharashtra,WH-WR-01,Sterlite Power,Conductor,Testing & Commissioning,Suspension,AIS (Air Insulated),1070.0,187.0,18.0,0.13769769092897835,121.42644563243744,122.39785719749695,7357,3777,422269,Normal,Monsoon,908
PG-PROJ-023,2023-08-02,NER,Manipur,WH-NER-02,Tata Power,Transformer,Foundation,Suspension,GIS (Gas Insulated),0.0,1.0,122.0,0.5745772412587965,109.69757839683388,88.98667559551164,6377,4913,138020,Rainy,Monsoon,2
PG-PROJ-001,2022-02-02,NR,Haryana,WH-NR-01,Skipper Limited,Insulator,Planning,Tension,AIS (Air Insulated),,,,,118.02343257979936,24.784920841757867,3042,6508,182714,,Winter,0
PG-PROJ-020,2025-11-19,ER,Bihar,WH-ER-02,Kalpataru Power,Tower Member,Tower Erection,Terminal,AIS (Air Insulated),623.0,990.0,62.0,0.19563791896577817,123.4511044552078,50.923580587773216,7310,5821,245940,Normal,Post-Monsoon,641
PG-PROJ-011,2022-02-16,NR,Uttar Pradesh,WH-NR-02,KEC International,Conductor,Unknown Phase,Suspension,GIS (Gas Insulated),102.0,568.0,64.0,0.4183477033417416,118.300961800333,55.77890348885701,4403,2583,231680,Extreme Cold,Winter,657
PG-PROJ-017,2023-11-01,SR,Andhra Pradesh,WH-SR-02,Kalpataru Power,Tower Member,Tower Erection,Transposition,AIS (Air Insulated),1141.0,397.0,57.0,0.20858205298610744,114.99821950206088,44.9643038253058,6057,5226,313601,Normal,Post-Monsoon,991
PG-PROJ-014,2022-08-10,SR,Andhra Pradesh,WH-SR-02,Tata Power,Transformer,Tower Erection,Transposition,GIS (Gas Insulated),7.0,2.0,88.0,0.2916440455775766,104.06784410110717,38.29696662920743,4352,6570,233021,Normal,Monsoon,2
PG-PROJ-017,2023-11-08,SR,Andhra Pradesh,WH-SR-02,Tata Power,Hardware Fittings,Tower Erection,Transposition,GIS (Gas Insulated),245.0,98.0,16.0,0.14961716702783837,115.3950229433985,43.792411207019725,5086,5728,313601,Normal,Post-Monsoon,172
PG-PROJ-021,2021-10-20,SR,Tamil Nadu,WH-SR-01,Sterlite Power,Conductor,Testing & Commissioning,Suspension,GIS (Gas Insulated),1499.0,1404.0,62.0,0.43601055560532137,100.8958930942129,26.68696372341931,7450,6523,183442,Normal,Post-Monsoon,545
PG-PROJ-001,2024-05-01,NR,Haryana,WH-NR-01,Tata Power,Transformer,Tower Erection,Suspension,GIS (Gas Insulated),4.0,6.0,99.0,0.35810655690986354,126.6964200286432,62.651379704164064,7656,5447,182714,Extreme Heat,Summer,5
PG-PROJ-EMER-002,2023-07-05,WR,Maharashtra,WH-WR-01,Skipper Limited,Hardware Fittings,Foundation,Suspension,Hybrid,224.0,604.0,9.0,0.11593108963753293,113.61601631517247,88.279644676889,6593,5077,445929,Normal,Monsoon,566
PG-PROJ-010,2020-05-06,NR,Uttar Pradesh,WH-NR-02,Kalpataru Power,Tower Member,Stringing,Terminal,AIS (Air Insulated),1026.0,223.0,62.0,0.25852873433210266,104.43796388671818,33.94233826318341,3450,6981,298461,Heavy Wind,Summer,409
PG-PROJ-017,2024-10-30,SR,Andhra Pradesh,WH-SR-02,Skipper Limited,Insulator,Planning,Transposition,GIS (Gas Insulated),668.0,790.0,30.0,0.20564451353748414,118.8070433594459,66.94776893304775,4623,6943,313601,Normal,Post-Monsoon,91
PG-PROJ-012,2022-09-28,NER,Assam,WH-NER-01,Tata Power,Hardware Fittings,Tower Erection,Tension,AIS (Air Insulated),88.0,150.0,39.0,0.23534681328442086,104.92695078779845,76.38682017351728,4113,5424,99220,Heavy Wind,Monsoon,124
PG-PROJ-010,2020-10-21,NR,Uttar Pradesh,WH-NR-02,Skipper Limited,Hardware Fittings,Planning,Suspension,GIS (Gas Insulated),381.0,434.0,25.0,0.11918282279033379,96.65699306184254,59.0574227607858,6851,5371,298461,Heavy Wind,Post-Monsoon,59
PG-PROJ-005,2020-01-08,NER,Assam,WH-NER-01,Tata Power,Hardware Fittings,Foundation,Tension,AIS (Air Insulated),300.0,961.0,22.0,0.19469637874475026,103.89260354824322,56.51757633024431,4113,5424,319949,Normal,Winter,263
PG-PROJ-EMER-004,2023-01-11,WR,Gujarat,WH-WR-02,Tata Power,Transformer,Foundation,Tension,Hybrid,8.0,10.0,49.0,0.24752155694597575,118.01304475419602,76.8264921349816,5147,2104,161360,Normal,Winter,8
PG-PROJ-EMER-003,2025-12-10,NER,Manipur,WH-NER-02,Skipper Limited,Insulator,Stringing,Tension,GIS (Gas Insulated),969.0,2374.0,11.0,0.09922233418925558,129.48117050285148,231.61591779550074,6261,4275,206788,Rainy,Winter,2726
PG-PROJ-010,2024-08-21,NR,Uttar Pradesh,WH-NR-02,Tata Power,Transformer,Testing & Commissioning,Angle,AIS (Air Insulated),1.0,3.0,86.0,0.3559101331468259,115.48636885961184,28.871592214902964,4648,2560,238768,Normal,Monsoon,8
PG-PROJ-025,2021-01-13,ER,West Bengal,WH-ER-01,Skipper Limited,Hardware Fittings,Planning,Angle,GIS (Gas Insulated),0.0,251.0,22.0,0.11489078670318695,149.23649928374394,67.9026071741035,3274,4284,133306,Heavy Wind,Winter,11
PG-PROJ-EMER-005,2022-10-26,WR,Maharashtra,WH-WR-01,Kalpataru Power,Tower Member,Testing & Commissioning,Angle,AIS (Air Insulated),2962.0,3056.0,35.0,0.3750256653993995,104.24645235504951,45.97268548857684,3816,6628,422269,Normal,Post-Monsoon,760
PG-PROJ-EMER-002,2024-04-10,WR,Maharashtra,WH-WR-01,Tata Power,Transformer,Foundation,Transposition,Hybrid,10.0,7.0,47.0,0.20315205940417658,127.43700376998278,76.53866446425165,7733,2121,445929,Heavy Wind,Summer,10
PG-PROJ-024,2020-05-13,NER,Manipur,WH-NER-02,Tata Power,Transformer,Foundation,Transposition,AIS (Air Insulated),8.0,953.0,88.0,0.2571959972182674,103.78154444799705,69.74119786905402,6377,4913,157487,Normal,Summer,3
PG-PROJ-EMER-004,2023-10-11,WR,Gujarat,WH-WR-02,Tata Power,Transformer,Testing & Commissioning,Angle,GIS (Gas Insulated),28.0,6.0,47.0,0.26969071483548146,110.93233054752328,139.30882070157975,5147,2104,161360,Heavy Wind,Post-Monsoon,20
PG-PROJ-001,2024-09-11,NR,Haryana,WH-NR-01,Kalpataru Power,Earthwire,Testing & Commissioning,Transposition,Hybrid,188.0,86.0,33.0,0.1480811764236582,113.17132506931551,44.13681677703305,3095,3285,182714,Rainy,Monsoon,133
PG-PROJ-EMER-002,2023-09-27,WR,Maharashtra,WH-WR-01,Tata Power,Transformer,Stringing,Tension,AIS (Air Insulated),4.0,9.0,49.0,0.24037055344040545,109.82797606959326,106.09382488322711,7733,2121,445929,Normal,Monsoon,10
PG-PROJ-EMER-002,2025-10-08,WR,Maharashtra,WH-WR-01,Skipper Limited,Hardware Fittings,Planning,Suspension,GIS (Gas Insulated),732.0,690.0,12.0,0.10985485238126219,119.168651005282,62.56354177777305,6593,5077,445929,Normal,Post-Monsoon,58
PG-PROJ-001,2023-12-27,NR,Haryana,WH-NR-01,Skipper Limited,Hardware Fittings,Planning,Suspension,Hybrid,251.0,300.0,29.0,0.12783829426609847,120.77257152945907,47.22207546801849,5534,3878,182714,Extreme Cold,Winter,2
PG-PROJ-018,2020-02-26,ER,Bihar,WH-ER-02,Sterlite Power,Earthwire,Testing & Commissioning,Tension,AIS (Air Insulated),120.0,112.0,30.0,0.22997967469786054,107.04651629160595,57.5375025067382,6639,4266,220087,Normal,Winter,120
PG-PROJ-012,2025-11-12,NER,Assam,WH-NER-01,Skipper Limited,Insulator,Stringing,Suspension,AIS (Air Insulated),1291.0,1182.0,36.0,0.13623722612026992,126.16265118983648,76.70689192342059,3807,5548,99220,Normal,Post-Monsoon,526
PG-PROJ-001,2020-04-08,NR,Haryana,WH-NR-01,Kalpataru Power,Tower Member,Foundation,Angle,Hybrid,464.0,1016.0,67.0,0.2743873636896063,105.78024460191351,25.54592907136211,4779,5632,228393,Extreme Heat,Summer,754
PG-PROJ-013,2023-05-17,ER,Bihar,WH-ER-02,KEC International,Conductor,Tower Erection,Suspension,GIS (Gas Insulated),0.0,397.0,56.0,0.28856842256465604,121.61950283781687,76.92433554491916,7747,4081,122362,Extreme Cold,Summer,402
PG-PROJ-EMER-001,2025-05-28,SR,Andhra Pradesh,WH-SR-02,Kalpataru Power,Tower Member,Testing & Commissioning,Tension,AIS (Air Insulated),1180.0,654.0,31.0,0.18834190330922734,134.57902522421801,74.28762192376833,6057,5226,381926,Normal,Summer,1038
PG-PROJ-016,2022-11-09,NR,Haryana,WH-NR-01,Kalpataru Power,Earthwire,Foundation,Tension,Hybrid,157.0,147.0,31.0,0.10357559550445855,110.19932316369594,38.67996243045727,3095,3285,148535,Rainy,Post-Monsoon,220
PG-PROJ-010,2021-09-22,NR,Uttar Pradesh,WH-NR-02,Sterlite Power,Earthwire,Foundation,Terminal,AIS (Air Insulated),233.0,231.0,35.0,0.2620158221245539,100.10715478556051,23.02464560067892,4793,6094,238768,Normal,Monsoon,173
PG-PROJ-006,2021-05-19,ER,Bihar,WH-ER-02,Sterlite Power,Earthwire,Stringing,Suspension,Hybrid,376.0,285.0,36.0,0.1968135151937023,150.0662609413351,46.89570654416721,6639,4266,103407,Normal,Summer,373
PG-PROJ-021,2021-07-14,SR,Tamil Nadu,WH-SR-01,Skipper Limited,Hardware Fittings,Tower Erection,Suspension,Hybrid,153.0,162.0,25.0,0.20515067546354432,139.2397229374745,38.43016353074296,7198,2163,183442,Normal,Monsoon,184
PG-PROJ-EMER-004,2022-06-01,WR,Gujarat,WH-WR-02,Kalpataru Power,Tower Member,Testing & Commissioning,Tension,AIS (Air Insulated),1184.0,464.0,30.0,0.21575479765153843,110.62958012768858,83.63596257653258,6114,4427,161360,Normal,Monsoon,716
PG-PROJ-EMER-004,2022-11-02,WR,Gujarat,WH-WR-02,Tata Power,Hardware Fittings,Planning,Terminal,Hybrid,147.0,16.0,12.0,0.09165397249873414,110.4444508099638,83.49600481233263,7653,6063,161360,Normal,Post-Monsoon,18
PG-PROJ-001,2025-12-03,NR,Haryana,WH-NR-01,Kalpataru Power,Earthwire,Planning,Tension,GIS (Gas Insulated),189.0,168.0,52.0,0.33628470742982886,129.4082494828876,46.58696981383954,3095,3285,182714,Normal,Winter,20
PG-PROJ-022,2024-06-05,NER,Manipur,WH-NER-02,KEC International,Conductor,Tower Erection,Transposition,Hybrid,637.0,401.0,64.0,0.2415218949764723,122.53622634591143,163.12022451167732,5461,6191,259697,Heavy Wind,Monsoon,418
PG-PROJ-EMER-004,2023-10-18,WR,Gujarat,WH-WR-02,KEC International,Conductor,Testing & Commissioning,Terminal,AIS (Air Insulated),1363.0,1636.0,22.0,0.128296819852996,110.87854807855257,55.8827882315905,3377,4289,161360,Normal,Post-Monsoon,1444
PG-PROJ-025,2022-07-20,ER,West Bengal,WH-ER-01,Skipper Limited,Insulator,Foundation,Terminal,GIS (Gas Insulated),130.0,107.0,43.0,0.23029207041537034,108.98731172287586,61.986533542385644,5267,6108,106644,Rainy,Monsoon,122
PG-PROJ-012,2025-01-01,NER,Assam,WH-NER-01,Kalpataru Power,Earthwire,Tower Erection,Terminal,Hybrid,53.0,220.0,34.0,0.3471271084193578,130.0107119659073,73.01401584005355,4938,3105,99220,Rainy,Winter,209
PG-PROJ-012,2025-06-25,NER,Assam,WH-NER-01,Kalpataru Power,Earthwire,Planning,Tension,AIS (Air Insulated),12.0,25.0,64.0,0.3235095429712236,127.27232235744661,199.07427573862373,4938,3105,99220,Rainy,Monsoon,0
PG-PROJ-021,2025-07-30,SR,Tamil Nadu,WH-SR-01,Skipper Limited,Hardware Fittings,Foundation,Tension,GIS (Gas Insulated),245.0,415.0,21.0,0.1847505303884278,122.12203705955022,40.16593798888607,7198,2163,183442,Rainy,Monsoon,284
PG-PROJ-EMER-001,2021-04-21,SR,Andhra Pradesh,WH-SR-02,Tata Power,Hardware Fittings,Tower Erection,Terminal,GIS (Gas Insulated),225.0,425.0,9.0,0.08929869881791781,154.33399864511577,166.1251161416026,5086,5728,477408,Heavy Wind,Summer,302
PG-PROJ-014,2025-12-03,SR,Andhra Pradesh,WH-SR-02,Skipper Limited,Insulator,Stringing,Transposition,AIS (Air Insulated),919.0,166.0,48.0,0.35537648959341156,129.4082494828876,32.74028711917056,4623,6943,233021,Normal,Winter,966
PG-PROJ-005,2023-01-18,NER,Assam,WH-NER-01,Tata Power,Hardware Fittings,Stringing,Transposition,AIS (Air Insulated),169.0,266.0,26.0,0.06183867609991256,120.88483041295075,69.62966231785964,4113,5424,255959,Normal,Winter,204
PG-PROJ-015,2022-07-20,ER,Bihar,WH-ER-02,Kalpataru Power,Tower Member,Foundation,Suspension,AIS (Air Insulated),280.0,43.0,77.0,0.2689382947781892,108.98731172287586,77.04040597410787,7310,5821,191978,Heavy Wind,Monsoon,248
PG-PROJ-012,2020-06-03,NER,Assam,WH-NER-01,Skipper Limited,Insulator,Tower Erection,Transposition,Hybrid,339.0,289.0,47.0,0.2648999440398548,102.2166769224165,97.80091647936813,3807,5548,124025,Rainy,Monsoon,175
PG-PROJ-021,2025-05-14,SR,Tamil Nadu,WH-SR-01,Kalpataru Power,Earthwire,Planning,Transposition,Hybrid,30.0,23.0,27.0,0.11143931333486279,132.17027601787686,68.39811783925126,4017,4962,183442,Normal,Summer,16
PG-PROJ-005,2024-01-03,NER,Assam,WH-NER-01,Tata Power,Hardware Fittings,Foundation,Angle,AIS (Air Insulated),189.0,249.0,25.0,0.19639997127906336,130.67909723598208,71.08942889637426,4113,5424,255959,Normal,Winter,326
PG-PROJ-021,2020-09-23,SR,Tamil Nadu,WH-SR-01,Skipper Limited,Hardware Fittings,Tower Erection,Suspension,GIS (Gas Insulated),137.0,58.0,35.0,0.30653164533143473,93.36925938819083,41.87611283560358,7198,2163,229303,Normal,Monsoon,136
PG-PROJ-001,2024-06-12,NR,Haryana,WH-NR-01,Skipper Limited,Insulator,Tower Erection,Angle,Hybrid,,-150.0,,,122.37605006754804,56.2929830310721,3042,6508,182714,,Monsoon,300
PG-PROJ-001,202-INVALID-DATE,NR,Haryana,WH-NR-01,Skipper Limited,Hardware Fittings,Planning,Tension,GIS (Gas Insulated),14.0,30.0,19.0,0.1599223713545879,129.4082494828876,47.881052308668416,5534,3878,182714,Normal,Winter,44
PG-PROJ-EMER-002,2020-05-27,WR,Maharashtra,WH-WR-01,Kalpataru Power,Earthwire,Tower Erection,Suspension,GIS (Gas Insulated),704.0,467.0,20.0,0.15086541225202268,105.76133554927019,102.165450140595,5639,3966,557412,Extreme Heat,Summer,214
PG-PROJ-020,2025-08-06,ER,Bihar,WH-ER-02,KEC International,Conductor,Foundation,Transposition,Hybrid,243.0,163.0,89.0,0.47319690275194215,118.31944641965387,59.60342113390063,7747,4081,245940,Heavy Wind,Monsoon,169
PG-PROJ-021,2020-11-11,SR,Tamil Nadu,WH-SR-01,Tata Power,Transformer,Stringing,Suspension,GIS (Gas Insulated),3.0,1940.0,89.0,0.37629586582599006,99.0740798412541,25.065742199837285,4103,5173,229303,Normal,Post-Monsoon,1
PG-PROJ-004,2023-09-06,ER,West Bengal,WH-ER-01,Skipper Limited,Hardware Fittings,Planning,Suspension,AIS (Air Insulated),22.0,21.0,47.0,0.24445514856023817,109.30575600081069,103.90878429827066,3274,4284,91129,Rainy,Monsoon,31
PG-PROJ-EMER-001,2020-01-08,SR,Andhra Pradesh,WH-SR-02,Kalpataru Power,Earthwire,Tower Erection,Terminal,AIS (Air Insulated),389.0,1678.0,12.0,0.08756579299624716,103.89260354824322,71.68589644828782,7158,6118,477408,Normal,Winter,304
PG-PROJ-017,2024-06-05,SR,Andhra Pradesh,WH-SR-02,Kalpataru Power,Earthwire,Testing & Commissioning,Terminal,Hybrid,18.0,195.0,35.0,0.1884469062983809,122.53622634591143,64.82166373698715,7158,6118,313601,Normal,Monsoon,139
PG-PROJ-007,2023-09-20,ER,Bihar,WH-ER-02,Sterlite Power,Earthwire,Foundation,Transposition,GIS (Gas Insulated),37.0,113.0,54.0,0.26897403520349183,109.42130985031523,88.90481425338112,6639,4266,145212,Rainy,Monsoon,98
PG-PROJ-EMER-004,2025-10-01,WR,Gujarat,WH-WR-02,KEC International,Conductor,Tower Erection,Transposition,AIS (Air Insulated),1185.0,1130.0,24.0,0.18694943823334917,118.67593793691574,84.73461968695786,3377,4289,161360,Normal,Post-Monsoon,1048
PG-PROJ-023,2020-12-09,NER,Manipur,WH-NER-02,Skipper Limited,Insulator,Tower Erection,Tension,GIS (Gas Insulated),379.0,112.0,29.0,0.23710035261099793,102.06697822849436,40.82679129139774,6261,4275,172525,Normal,Winter,311
PG-PROJ-EMER-004,2020-07-29,XX,Gujarat,WH-WR-02,Tata Power,Hardware Fittings,Foundation,Tension,GIS (Gas Insulated),504.0,122.0,20.0,0.17556439091157106,97.86667085088666,139.91802198209564,7653,6063,201701,Extreme Heat,Monsoon,488
PG-PROJ-019,2021-10-13,NR,Uttar Pradesh,WH-NR-02,Sterlite Power,Earthwire,Foundation,Transposition,Hybrid,374.0,236.0,34.0,0.2307394463543881,100.90306999173588,39.35219729677699,4793,6094,107760,Normal,Post-Monsoon,108
PG-PROJ-002,2020-02-19,ER,West Bengal,WH-ER-01,Skipper Limited,Insulator,Planning,Terminal,Hybrid,355.0,179.0,40.0,0.34722790370937245,108.79906438420863,35.35969592486781,5267,6108,385929,Rainy,Winter,20
PG-PROJ-017,2023-03-15,SR,Andhra Pradesh,WH-SR-02,Skipper Limited,Insulator,Planning,Terminal,Hybrid,338.0,259.0,34.0,0.2120298657642366,128.1874971662886,38.3280616527203,4623,6943,313601,Rainy,Summer,24
PG-PROJ-EMER-002,2021-06-16,WR,Maharashtra,WH-WR-01,Tata Power,Transformer,Stringing,Terminal,AIS (Air Insulated),0.0,3.0,44.0,0.6726762994639675,144.99595521774188,100.48219696589513,7733,2121,557412,Normal,Monsoon,6
PG-PROJ-021,2022-09-14,SR,Tamil Nadu,WH-SR-01,Tata Power,Transformer,Testing & Commissioning,Tension,GIS (Gas Insulated),8.0,11.0,92.0,0.3071301551710702,106.43379105450056,34.27168071954918,4103,5173,183442,Normal,Monsoon,8
PG-PROJ-014,2024-11-13,SR,Andhra Pradesh,WH-SR-02,Skipper Limited,Insulator,Planning,Suspension,Hybrid,508.0,236.0,33.0,0.21431212659259855,117.16709889722283,52.54944385540444,4623,6943,233021,Rainy,Post-Monsoon,81
PG-PROJ-EMER-001,2021-02-24,SR,Andhra Pradesh,WH-SR-02,Kalpataru Power,Earthwire,Foundation,Terminal,AIS (Air Insulated),133.0,261.0,14.0,0.10450071680299436,151.96237498646198,123.02873878903962,7158,6118,477408,Normal,Winter,254
PG-PROJ-EMER-005,2023-03-22,WR,Maharashtra,WH-WR-01,Sterlite Power,Conductor,Foundation,Terminal,GIS (Gas Insulated),1263.0,593.0,47.0,0.3765371568913358,125.07807167214956,78.53652120294271,7357,3777,422269,Extreme Heat,Summer,1166
PG-PROJ-EMER-002,2024-03-20,WR,Maharashtra,WH-WR-01,Kalpataru Power,Tower Member,Foundation,Tension,AIS (Air Insulated),1980.0,1392.0,26.0,0.16820058631925125,134.31814169616413,154.0091812688218,3816,6628,445929,Heavy Wind,Summer,1250
PG-PROJ-EMER-004,2024-05-15,WR,Gujarat,WH-WR-02,Tata Power,Hardware Fittings,Tower Erection,Tension,AIS (Air Insulated),782.0,27.0,15.0,0.08676691789051003,125.72704443611006,121.45232492528234,7653,6063,161360,Normal,Summer,436
PG-PROJ-024,2025-08-20,NER,Manipur,WH-NER-02,Kalpataru Power,Tower Member,Stringing,Angle,GIS (Gas Insulated),586.0,143.0,84.0,0.2777847998744103,119.91800100857495,124.71472104891795,7423,5294,125989,Rainy,Monsoon,200
PG-PROJ-021,2024-10-30,SR,Tamil Nadu,WH-SR-01,Sterlite Power,Conductor,Tower Erection,Terminal,AIS (Air Insulated),783.0,710.0,59.0,0.37266530994848807,118.8070433594459,60.389620139606336,7450,6523,183442,Heavy Wind,Post-Monsoon,451
PG-PROJ-EMER-005,2025-05-14,WR,Maharashtra,WH-WR-01,Tata Power,Transformer,Planning,Angle,Hybrid,7.0,11.0,48.0,0.20444468541453323,132.17027601787686,76.60589197996143,7733,2121,422269,Extreme Heat,Summer,0
PG-PROJ-016,2020-05-20,NR,Haryana,WH-NR-01,Skipper Limited,Hardware Fittings,Stringing,Angle,AIS (Air Insulated),171.0,189.0,35.0,0.20788664836000093,108.19847315338234,53.50414497434756,5534,3878,185669,Extreme Heat,Summer,203
PG-PROJ-021,2021-08-11,SR,Tamil Nadu,WH-SR-01,Sterlite Power,Conductor,Tower Erection,Transposition,Hybrid,528.0,286.0,41.0,0.22830119033173268,99.37639379678552,31.199218832500815,7450,6523,183442,Heavy Wind,Monsoon,364
PG-PROJ-021,2022-01-12,SR,Tamil Nadu,WH-SR-01,Kalpataru Power,Earthwire,Planning,Tension,AIS (Air Insulated),41.0,54.0,35.0,0.16187687756421373,117.42927885181581,36.461791083488805,4017,4962,183442,Normal,Winter,0
PG-PROJ-EMER-005,2025-04-02,WR,Maharashtra,WH-WR-01,Tata Power,Transformer,Testing & Commissioning,Terminal,Hybrid,9.0,15.0,44.0,0.20613855587385144,133.62740918168,160.0642558141836,7733,2121,422269,Extreme Heat,Summer,18
PG-PROJ-EMER-002,2024-07-17,WR,Maharashtra,WH-WR-01,Tata Power,Transformer,Stringing,Terminal,AIS (Air Insulated),,,,,118.15660454907722,49.62577391061243,7733,2121,445929,,Monsoon,6
